media_id,alt_anterior
gid://shopify/MediaImage/46169195380839,"Resideo VNT5200E2000/U Energy Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169195479143,"Resideo VNT5200E2000/U Energy Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169195446375,"Resideo VNT5200E2000/U Energy Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169195413607,"Resideo VNT5200E2000/U Energy Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169195544679,"Resideo VNT5200E2000/U Energy Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169195511911,"Resideo VNT5200E2000/U Energy Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169196068967,"Resideo VNT5200H2000/U Heat Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169196134503,"Resideo VNT5200H2000/U Heat Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169196101735,"Resideo VNT5200H2000/U Heat Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169196232807,"Resideo VNT5200H2000/U Heat Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169196200039,"Resideo VNT5200H2000/U Heat Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169196167271,"Resideo VNT5200H2000/U Heat Recovery Ventilator, 200 CFM"
gid://shopify/MediaImage/46169204424807,Resideo YTH8321WF1036/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD6TZ TrueZONE Damper
gid://shopify/MediaImage/46169204686951,Resideo YTH8321WF1036/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD6TZ TrueZONE Damper
gid://shopify/MediaImage/46169204555879,Resideo YTH8321WF1036/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD6TZ TrueZONE Damper
gid://shopify/MediaImage/46169204523111,Resideo YTH8321WF1036/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD6TZ TrueZONE Damper
gid://shopify/MediaImage/46169204654183,Resideo YTH8321WF1036/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD6TZ TrueZONE Damper
gid://shopify/MediaImage/46169204392039,Resideo YTH8321WF1036/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD6TZ TrueZONE Damper
gid://shopify/MediaImage/46169204752487,Resideo YTH8321WF1044/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD8TZ TrueZONE Damper
gid://shopify/MediaImage/46169204457575,Resideo YTH8321WF1044/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD8TZ TrueZONE Damper
gid://shopify/MediaImage/46169204719719,Resideo YTH8321WF1044/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD8TZ TrueZONE Damper
gid://shopify/MediaImage/46169204490343,Resideo YTH8321WF1044/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD8TZ TrueZONE Damper
gid://shopify/MediaImage/46169204588647,Resideo YTH8321WF1044/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD8TZ TrueZONE Damper
gid://shopify/MediaImage/46169204621415,Resideo YTH8321WF1044/U Fresh Air Ventilation Kit with Wi-Fi VisionPRO and EARD8TZ TrueZONE Damper
gid://shopify/MediaImage/46169100779623,"Resideo 50053952-005/U Replacement Filter Kit for TrueFRESH VNT5150 Ventilators, 2-Pack"
gid://shopify/MediaImage/46169100812391,"Resideo 50053952-006/U Replacement Filter Kit for TrueFRESH VNT5200 Ventilators, 2-Pack"
gid://shopify/MediaImage/46169100845159,Resideo 50053952-010/U Replacement Motor for TrueFRESH VNT5150 and VNT5200 Ventilators
gid://shopify/MediaImage/46169100910695,Resideo 50053952-012/U Replacement LVC Electronic Board (Speed Control) for TrueFRESH VNT5150/VNT5200
gid://shopify/MediaImage/46169101008999,Resideo 50053952-013/U Replacement HVC Electronic Board for TrueFRESH VNT5150 and VNT5200 Ventilators
gid://shopify/MediaImage/46169101107303,Resideo 50063805-001/U Core for VNT5070H Ventilator
gid://shopify/MediaImage/46169102155879,Resideo 50063805-007/U Door for VNT5070 Ventilator
gid://shopify/MediaImage/46169102188647,Resideo 50063805-009/U Hood for VNT5070 Ventilator
gid://shopify/MediaImage/46169102221415,Resideo 50063805-010/U LVC Replacement Control Board for VNT5070 Ventilator
gid://shopify/MediaImage/46169150128231,"Resideo HVC20A1000/U RedLINK Wireless Vent and Filter Boost Remote, 20/40/60 Minute Boost"
gid://shopify/MediaImage/46169150160999,"Resideo HVC20A1000/U RedLINK Wireless Vent and Filter Boost Remote, 20/40/60 Minute Boost"
gid://shopify/MediaImage/46169196298343,Resideo VNTBAL2000/U Ventilator Balancing Tool
gid://shopify/MediaImage/46169196331111,Resideo VNTBAL2000/U Ventilator Balancing Tool
gid://shopify/MediaImage/46169083412583,"Resideo 272704B/U Valve Bag Assembly, 3/4 in Union Adapter"
gid://shopify/MediaImage/46169083674727,"Resideo 272748AB/U Zone Valve Motor, 24 V"
gid://shopify/MediaImage/46169083773031,"Resideo 272748AB/U Zone Valve Motor, 24 V"
gid://shopify/MediaImage/46169083740263,"Resideo 272748AB/U Zone Valve Motor, 24 V"
gid://shopify/MediaImage/46169083707495,"Resideo 272748AB/U Zone Valve Motor, 24 V"
gid://shopify/MediaImage/46169083838567,"Resideo 272748ABP/U Zone Valve Motor, 24 V 60 Hz, Trade Class A"
gid://shopify/MediaImage/46169083904103,"Resideo 272748ABP/U Zone Valve Motor, 24 V 60 Hz, Trade Class A"
gid://shopify/MediaImage/46169083871335,"Resideo 272748ABP/U Zone Valve Motor, 24 V 60 Hz, Trade Class A"
gid://shopify/MediaImage/46169083936871,"Resideo 272748ABP/U Zone Valve Motor, 24 V 60 Hz, Trade Class A"
gid://shopify/MediaImage/46169095635047,"Resideo 40003916-008/U Zone Valve Actuator for V8044C, 24 VAC 50 Hz, 1 m Cable"
gid://shopify/MediaImage/46169095667815,"Resideo 40003916-011/U Replacement Actuator for V8043C 1000 Series Zone Valves, 2-Way, Normally Closed"
gid://shopify/MediaImage/46169095700583,"Resideo 40003916-012/U Replacement Actuator for V8043G 1000 Series Zone Valves, 2-Way, N.C., End Switch"
gid://shopify/MediaImage/46169095766119,"Resideo 40003916-013/U Replacement Actuator for V8043F 1000 Series Zone Valves, 2-Way, N.C., End Switch"
gid://shopify/MediaImage/46169095798887,"Resideo 40003916-014/U Replacement Actuator for V8043D 1000 Series Zone Valves, 2-Way, Normally Open"
gid://shopify/MediaImage/46169096061031,"Resideo 40003916-023/U V4043A Powerhead Assembly, 2-Way, 240 VAC 50 Hz"
gid://shopify/MediaImage/46169096093799,"Resideo 40003916-025/U V8044E Powerhead Assembly, 3-Way, SPST End Switch, 24 VAC"
gid://shopify/MediaImage/46169096126567,"Resideo 40003916-031/U V4043B Powerhead Assembly, 2-Way, Normally Open, 120 VAC"
gid://shopify/MediaImage/46169096192103,"Resideo 40003916-032/U V8044A Powerhead Assembly, 3-Way, 24 VAC"
gid://shopify/MediaImage/46169096224871,"Resideo 40003916-036/U V4044A Powerhead Assembly, 3-Way, 96 in Leads, 120 VAC"
gid://shopify/MediaImage/46169096257639,"Resideo 40003916-511/U Replacement Actuator for V8043C 5000/1000 Series Zone Valves, 2-Way, N.C."
gid://shopify/MediaImage/46169096323175,"Resideo 40003916-512/U Replacement Actuator for V8043G 5000/1000 Series Zone Valves, 2-Way, N.C., End Switch"
gid://shopify/MediaImage/46169096421479,"Resideo 40003916-526/U Replacement Actuator for V8043E 5000/1000 Series Zone Valves, N.C., End Switch"
gid://shopify/MediaImage/46169096487015,"Resideo 40003916-548/U Replacement Actuator for V8043F 5000/1000 Series Zone Valves, 2-Way, SPST End Switch"
gid://shopify/MediaImage/46169096618087,Resideo 40003918-006/U Powerhead Adapter Kit for V4043 and V8043 2-Way Zone Valves
gid://shopify/MediaImage/46169102483559,"Resideo 802360LA/U Plated Motor for V4043/V4044, 120 V"
gid://shopify/MediaImage/46169102680167,"Resideo 802360NA/U Plated Motor for V4043/V4044, 240 V"
gid://shopify/MediaImage/46169194758247,"Resideo VCZZ1032/U VC 2-Way Standard Valve Cartridge, Trane Logo"
gid://shopify/MediaImage/46169194791015,"Resideo VCZZ1632/U VC 2-Way Valve Cartridge, 1600, Trane"
gid://shopify/MediaImage/46169194954855,"Resideo VCZZ3100/U VC 2-Way Type 11 Replacement Valve Cartridge, Linear Flow, Medium-High Cv"
gid://shopify/MediaImage/46169194987623,"Resideo VCZZ3400/U VC 2-Way Type 14 Replacement Valve Cartridge, Equal Percent Flow, Medium Cv"
gid://shopify/MediaImage/46169195020391,"Resideo VCZZ6000/U VC 3-Way On/Off Replacement Cartridge, Quick Opening, with Change Tool"
gid://shopify/MediaImage/46169195053159,"Resideo VCZZ6032/U VC 3-Way Standard Valve Cartridge, Trane Logo"
gid://shopify/MediaImage/46169195085927,"Resideo VCZZ6100/U VC 3-Way On/Off Replacement Cartridge, Linear, Mixing or Diverting"
gid://shopify/MediaImage/46169195118695,"Resideo VCZZ6432/U VC 3-Way Valve Cartridge, 6400, Trane"
gid://shopify/MediaImage/46169083543655,"Resideo 272708A/U Valve Adapter, 1/2 in Inverted Flare to 1/2 in Sweat"
gid://shopify/MediaImage/46169083609191,"Resideo 272708B/U Valve Adapter, 1/2 in Inverted Flare to 3/4 in Sweat"
gid://shopify/MediaImage/46169083641959,"Resideo 272708C/U Valve Adapter, 1/2 in Inverted Flare to 1 in Sweat"
gid://shopify/MediaImage/46169186828391,"Resideo V4043A1002/U Zone Valve, 1/2 in Flare, 3.5 Cv, 120 VAC"
gid://shopify/MediaImage/46169186861159,"Resideo V4043A1184/U Zone Valve, 1/2 in Sweat, 1 Cv, 50 psi Close-Off, 120 VAC"
gid://shopify/MediaImage/46169186926695,"Resideo V4043A1259/U Zone Valve, 3/4 in Sweat, 8 Cv, 8 psi Close-Off, 120 VAC"
gid://shopify/MediaImage/46169186893927,"Resideo V4043A1317/U Zone Valve, 1 in Sweat, 8 Cv, 8 psi Close-Off, 120 VAC"
gid://shopify/MediaImage/46169187057767,"Resideo V4043A1689/U Zone Valve, 1/2 in NPT, 120 VAC"
gid://shopify/MediaImage/46169187090535,"Resideo V4043A1697/U Zone Valve, 1 in NPT, 10 Cv, 6.5 psi Close-Off, 120 VAC"
gid://shopify/MediaImage/46169187156071,"Resideo V4043B1018/U Zone Valve, 1/2 in Sweat, 120 VAC"
gid://shopify/MediaImage/46169187123303,"Resideo V4043E1003/U Zone Valve, 1/2 in Sweat, 120 VAC"
gid://shopify/MediaImage/46169187221607,"Resideo V8043A1029/U Zone Valve, 3/4 in Sweat, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187254375,"Resideo V8043A1037/U Zone Valve, 1 in Sweat, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187287143,"Resideo V8043A1193/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187516519,Resideo V8043A1311/U 1/2 in Press Zone Valve with 18 in Lead Wires
gid://shopify/MediaImage/46169187483751,Resideo V8043A1311/U 1/2 in Press Zone Valve with 18 in Lead Wires
gid://shopify/MediaImage/46169187582055,Resideo V8043A1313/U 1 in Press Zone Valve with 18 in Lead Wires
gid://shopify/MediaImage/46169187549287,Resideo V8043A1313/U 1 in Press Zone Valve with 18 in Lead Wires
gid://shopify/MediaImage/46169187647591,"Resideo V8043A1612/U 3/4 in Press Zone Valve, 8 Cv"
gid://shopify/MediaImage/46169187614823,"Resideo V8043A1612/U 3/4 in Press Zone Valve, 8 Cv"
gid://shopify/MediaImage/46169187680359,"Resideo V8043B1076/U Normally Open Zone Valve, 3/4 in NPT, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187713127,"Resideo V8043C1033/U Zone Valve, 3/8 in Flare, 3.5 Cv, 24 VAC, with 3/4 in Sweat Adapters"
gid://shopify/MediaImage/46169187745895,"Resideo V8043C1116/U Zone Valve, 3/8 in Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187778663,"Resideo V8043C1116/U Zone Valve, 3/8 in Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187811431,"Resideo V8043C1124/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187844199,"Resideo V8043C1124/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187909735,"Resideo V8043C1124/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187876967,"Resideo V8043C1124/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169187942503,"Resideo V8043C3310/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 300 psi Static"
gid://shopify/MediaImage/46169188106343,"Resideo V8043D1080/U Normally Open Zone Valve, 3/8 in Flare, 3.5 Cv, 24 VAC, with 3/4 in Sweat Adapters"
gid://shopify/MediaImage/46169188171879,"Resideo V8043D1197/U Normally Open Zone Valve, 3/8 in Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169188204647,"Resideo V8043D1205/U Normally Open Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169188237415,"Resideo V8043D1239/U Normally Open Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, 18 in Lead Wires"
gid://shopify/MediaImage/46169188270183,"Resideo V8043E1079/U Zone Valve, 1 in Sweat, 8 Cv, 24 VAC, SPST End Switch"
gid://shopify/MediaImage/46169188335719,"Resideo V8043E1411/U 1/2 in Press Zone Valve with End Switch, 18 in Lead Wires"
gid://shopify/MediaImage/46169188302951,"Resideo V8043E1411/U 1/2 in Press Zone Valve with End Switch, 18 in Lead Wires"
gid://shopify/MediaImage/46169188368487,"Resideo V8043E1412/U 3/4 in Press Zone Valve with End Switch, 18 in Lead Wires"
gid://shopify/MediaImage/46169188401255,"Resideo V8043E1412/U 3/4 in Press Zone Valve with End Switch, 18 in Lead Wires"
gid://shopify/MediaImage/46169188434023,"Resideo V8043E1413/U 1 in Press Zone Valve with End Switch, 18 in Lead Wires"
gid://shopify/MediaImage/46169188466791,"Resideo V8043E1413/U 1 in Press Zone Valve with End Switch, 18 in Lead Wires"
gid://shopify/MediaImage/46169188827239,"Resideo V8043E1712/U 3/4 in Press Zone Valve, 8 Cv"
gid://shopify/MediaImage/46169188860007,"Resideo V8043E1712/U 3/4 in Press Zone Valve, 8 Cv"
gid://shopify/MediaImage/46169188696167,"Resideo V8043E5004/U 5000 Series Zone Valve, 1/2 in Sweat, 3.5 Cv, 24 VAC, SPST End Switch"
gid://shopify/MediaImage/46169188728935,"Resideo V8043E5020/U 5000 Series Zone Valve, 1 in Sweat, 3.5 Cv, 24 VAC, SPST End Switch"
gid://shopify/MediaImage/46169188761703,"Resideo V8043F1028/U Zone Valve, 1/2 in Sweat, 3.5 Cv, 24 VAC, Screw Terminal"
gid://shopify/MediaImage/46169188794471,"Resideo V8043F1028/U Zone Valve, 1/2 in Sweat, 3.5 Cv, 24 VAC, Screw Terminal"
gid://shopify/MediaImage/46169188892775,"Resideo V8043F1036/U Zone Valve, 3/4 in Sweat, 3.5 Cv, 24 VAC, Screw Terminal"
gid://shopify/MediaImage/46169188925543,"Resideo V8043F1036/U Zone Valve, 3/4 in Sweat, 3.5 Cv, 24 VAC, Screw Terminal"
gid://shopify/MediaImage/46169188958311,"Resideo V8043F1101/U Zone Valve, 1 in Sweat, 8 Cv, 8 psi Close-Off"
gid://shopify/MediaImage/46169188991079,"Resideo V8043F1135/U Zone Valve, 3/4 in Sweat, 3.5 Cv, 24 VAC, Terminal Board, End Switch"
gid://shopify/MediaImage/46169189154919,Resideo V8043F1511/U 1/2 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189187687,Resideo V8043F1511/U 1/2 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189089383,Resideo V8043F1511/U 1/2 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189122151,Resideo V8043F1511/U 1/2 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189449831,Resideo V8043F1512/U 3/4 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189482599,Resideo V8043F1512/U 3/4 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189417063,Resideo V8043F1512/U 3/4 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189384295,Resideo V8043F1512/U 3/4 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189580903,Resideo V8043F1513/U 1 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189548135,Resideo V8043F1513/U 1 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189613671,Resideo V8043F1513/U 1 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189515367,Resideo V8043F1513/U 1 in Press Zone Valve with Terminal Block and End Switch
gid://shopify/MediaImage/46169189711975,"Resideo V8043F1812/U 3/4 in Press Zone Valve, 8 Cv"
gid://shopify/MediaImage/46169189646439,"Resideo V8043F1812/U 3/4 in Press Zone Valve, 8 Cv"
gid://shopify/MediaImage/46169189679207,"Resideo V8043F1812/U 3/4 in Press Zone Valve, 8 Cv"
gid://shopify/MediaImage/46169189744743,"Resideo V8043F5051/U Zone Valve, 1 in Sweat, 3.5 Cv, 20 psi Close-Off, 300 psi Static"
gid://shopify/MediaImage/46169189777511,"Resideo V8043F5093/U Zone Valve, 3/4 in Sweat, 8 Cv, 8 psi Close-Off, 300 psi Static"
gid://shopify/MediaImage/46169189810279,"Resideo V8043G1018/U Zone Valve, 3/4 in Sweat, 3.5 Cv, 24 VAC, End Switch"
gid://shopify/MediaImage/46169189843047,"Resideo V8043G1026/U Zone Valve, 1 in Sweat, 3.5 Cv, 24 VAC, End Switch"
gid://shopify/MediaImage/46169190006887,"Resideo V8043G1034/U Zone Valve, 3/8 in Flare, 3.5 Cv, 24 VAC, End Switch, 3/4 in Sweat Adapters"
gid://shopify/MediaImage/46169190105191,"Resideo V8043G1109/U Zone Valve, 3/4 in Internal NPT, 3.5 Cv, 24 VAC, End Switch"
gid://shopify/MediaImage/46169190203495,"Resideo V8043G1125/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, End Switch"
gid://shopify/MediaImage/46169190072423,"Resideo V8043G1133/U Zone Valve, 3/8 in Flare, 3.5 Cv, 24 VAC, End Switch"
gid://shopify/MediaImage/46169190236263,"Resideo V8043G3311/U Zone Valve, 1/2 in Inverted Flare, 24 VAC, End Switch, 300 psi Static"
gid://shopify/MediaImage/46169190367335,"Resideo V8043G5125/U Zone Valve, 1/2 in Inverted Flare, 3.5 Cv, 24 VAC, End Switch, 300 psi Static"
gid://shopify/MediaImage/46169190334567,"Resideo V8043J1029/U Normally Open Zone Valve for 15 psi Steam, 1/2 in NPT, 24 VAC"
gid://shopify/MediaImage/46169190400103,"Resideo V8043J1037/U Normally Open Zone Valve for 15 psi Steam, 3/4 in NPT, 24 VAC"
gid://shopify/MediaImage/46169190432871,"Resideo V8044A1002/U Diverting Valve, 1/2 in Flare, 4 Cv, 24 VAC"
gid://shopify/MediaImage/46169190465639,"Resideo V8044A1002/U Diverting Valve, 1/2 in Flare, 4 Cv, 24 VAC"
gid://shopify/MediaImage/46169190629479,"Resideo V8044E1003/U Diverting Valve, 1/2 in Sweat, 4 Cv, 24 VAC"
gid://shopify/MediaImage/46169190662247,"Resideo V8044E1003/U Diverting Valve, 1/2 in Sweat, 4 Cv, 24 VAC"
gid://shopify/MediaImage/46169190924391,"Resideo VC2114ZZ31/U VC Valve Actuator, 24 VAC 50/60 Hz, 3-Wire Cable"
gid://shopify/MediaImage/46169190957159,Resideo VC4013ZZ00/U VC Actuator
gid://shopify/MediaImage/46169191022695,"Resideo VC4013ZZ11/U VC Actuator, 2-Position On/Off, 200–240 VAC 50/60 Hz"
gid://shopify/MediaImage/46169190989927,"Resideo VC4611ZZ11/U VC Actuator, 120 VAC 50/60 Hz, with Switch, Coated"
gid://shopify/MediaImage/46169191120999,Resideo VC6011ZZ00/U VC Actuator
gid://shopify/MediaImage/46169191153767,"Resideo VC6834ZZ11/U VC Series 60 Floating Actuator, 24 VAC, 120 Sec, Plenum Rated, Aux Switch"
gid://shopify/MediaImage/46169191186535,"Resideo VC6930AA1132/U VC Valve and Actuator, 1/2 in, 24 VAC 50/60 Hz, 120 Sec"
gid://shopify/MediaImage/46169191219303,"Resideo VC6930AL1132/U VC 2-Way Floating Valve, 3/4 in, 24 VAC 50/60 Hz, 120 Sec"
gid://shopify/MediaImage/46169191481447,"Resideo VC6930BB1832/U VC 2-Way Valve, 1/2 in, 24 VAC 50/60 Hz, 120 Sec"
gid://shopify/MediaImage/46169191514215,"Resideo VC6930MA6132/U VC Valve and Actuator, 0.5 in Sweat, 24 VAC 50/60 Hz, 120 Sec, Trane"
gid://shopify/MediaImage/46169191546983,"Resideo VC6930MK6132/U VC 3-Way Floating Valve, 24 VAC 50/60 Hz, 120 Sec"
gid://shopify/MediaImage/46169191579751,"Resideo VC6930NB6632/U VC 3-Way Valve, 1/2 in, 24 VAC 50/60 Hz, 120 Sec"
gid://shopify/MediaImage/46169191612519,"Resideo VC6931ZZ11/U VC Series 60 Floating Actuator, 24 VAC 50/60 Hz, 120 Sec, 1 m Cable"
gid://shopify/MediaImage/46169191645287,"Resideo VC6934NB6132/U VC Floating Valve and Actuator, 24 VAC 50/60 Hz, 120 Sec, Plenum Cable"
gid://shopify/MediaImage/46169191678055,"Resideo VC6934NB6532/U VC Floating Valve and Actuator, 24 VAC 50/60 Hz, 120 Sec, Plenum Cable"
gid://shopify/MediaImage/46169191710823,"Resideo VC6934ZZ31/U VC Floating Valve Actuator, 24 VAC 50/60 Hz, 3-Wire Cable"
gid://shopify/MediaImage/46169191940199,"Resideo VC7931ZZ11/U VC Modulating Actuator, 2–10 VDC, 24 VAC 50/60 Hz, 120 Sec, 1 m Cable"
gid://shopify/MediaImage/46169191972967,"Resideo VC7934ZZ31/U VC Valve Actuator, 24 VAC 50/60 Hz, 3-Wire Plenum Cable"
gid://shopify/MediaImage/46169192005735,Resideo VC8011ZZ00/U VC Valve
gid://shopify/MediaImage/46169192038503,"Resideo VC8110ZZ32-549/U VC Valve Actuator, 24 VAC 50/60 Hz, 36 in Lead Wires, Coated"
gid://shopify/MediaImage/46169192104039,Resideo VC8111ZZ11/U VC On/Off Actuator
gid://shopify/MediaImage/46169192136807,"Resideo VC8114ZZ11/U VC On/Off Actuator, Plenum Cable"
gid://shopify/MediaImage/46169192169575,"Resideo VC8114ZZ31/U VC Valve Actuator, 24 VAC 50/60 Hz, Plenum Cable"
gid://shopify/MediaImage/46169192398951,Resideo VC8710ZZ03/U VC Actuator
gid://shopify/MediaImage/46169192628327,"Resideo VC8715AM1000/U VC 2-Way Valve and Actuator, 3/4 in Sweat, 5.8 Cv, 24 VAC 60 Hz, SPDT End Switch"
gid://shopify/MediaImage/46169192824935,"Resideo VC8715ZZ11/U VC 2-Position On/Off Actuator, 24 VAC 60 Hz, Aux Switch, 1 m Cable"
gid://shopify/MediaImage/46169192857703,"Resideo VCZAA1132/U VC 2-Way Linear Valve, 1/2 in Sweat, Trane"
gid://shopify/MediaImage/46169192923239,"Resideo VCZAA1432/U VC 2-Way Equal Percentage Valve, 1/2 in, Trane"
gid://shopify/MediaImage/46169192956007,"Resideo VCZAA1532/U VC 2-Way Valve Assembly, 1/2 in Sweat, 0.7 Cv, Equal Percentage"
gid://shopify/MediaImage/46169192988775,"Resideo VCZAA1632/U VC 2-Way Equal Percentage Valve, 1/2 in, Trane"
gid://shopify/MediaImage/46169193021543,"Resideo VCZAA3100/U VC 2-Way Valve Assembly, 1/2 in Sweat, 3.5 Cv, Linear"
gid://shopify/MediaImage/46169193185383,"Resideo VCZAE1100/U VC 2-Way Valve, 1/2 in Inverted Flare, 3.2 Cv, Linearized Cartridge"
gid://shopify/MediaImage/46169193283687,Resideo VCZAJ1000/U VC 2-Way Valve
gid://shopify/MediaImage/46169193349223,"Resideo VCZAL1000/U VC 2-Way Valve Assembly, 3/4 in FNPT, 6.3 Cv, Quick Open"
gid://shopify/MediaImage/46169193316455,"Resideo VCZAL1131/U VC 2-Way Linear Valve Assembly, 3/4 in Internal NPT"
gid://shopify/MediaImage/46169193414759,"Resideo VCZAM1000/U VC 2-Way Valve Assembly, 3/4 in Sweat"
gid://shopify/MediaImage/46169193447527,"Resideo VCZAM1100/U VC 2-Way Valve Assembly, 3/4 in Sweat, 4.6 Cv, Linear"
gid://shopify/MediaImage/46169193676903,"Resideo VCZAR1131/U VC 2-Way Linear Valve Assembly, 1 in Internal NPT"
gid://shopify/MediaImage/46169193709671,"Resideo VCZAR3100/U VC 2-Way Valve Assembly, 1 in FNPT, 6.6 Cv, Linear"
gid://shopify/MediaImage/46169193807975,"Resideo VCZAS1100/U VC 2-Way Valve Assembly, 1 in Sweat, 6.6 Cv, Linear"
gid://shopify/MediaImage/46169193840743,"Resideo VCZAS1132/U VC 2-Way Linear Valve, 1 in Sweat, Trane"
gid://shopify/MediaImage/46169193906279,"Resideo VCZBB1000/U VC 2-Way Valve Assembly, 1/2 in Internal NPT"
gid://shopify/MediaImage/46169193939047,"Resideo VCZBB3600/U VC 2-Way Valve, 0.5 in NPT, 1.1 Cv, 60 psid Close-Off, Equal Percent"
gid://shopify/MediaImage/46169194037351,"Resideo VCZMA6132/U VC 3-Way Valve Assembly, 1/2 in, Trane"
gid://shopify/MediaImage/46169194070119,"Resideo VCZMA6532/U VC 3-Way Equal Percentage Valve, 1/2 in, Trane"
gid://shopify/MediaImage/46169194168423,"Resideo VCZMA6632/U VC 3-Way Equal Percentage Valve, 1/2 in, Trane"
gid://shopify/MediaImage/46169194201191,"Resideo VCZMD6100/U VC 3-Way Valve, 1/2 in Inverted Flare, 4.2 Cv, Linearized Cartridge"
gid://shopify/MediaImage/46169194463335,"Resideo VCZMK6100/U VC 3-Way Valve Body, 3/4 in NPT, 6.6 Cv, Linearized Cartridge"
gid://shopify/MediaImage/46169194528871,"Resideo VCZML6000/U VC 3-Way Valve Assembly, 3/4 in Sweat"
gid://shopify/MediaImage/46169194561639,"Resideo VCZML6100/U VC 3-Way Valve Body, 3/4 in Sweat, 6.6 Cv, Linearized Cartridge"
gid://shopify/MediaImage/46169194725479,"Resideo VCZND6100/U VC 3-Way Valve Assembly, 1 1/4 in FNPT, 9 Cv, Linear"
gid://shopify/MediaImage/46169198428263,"Resideo VU444A1155/U Two-Position Actuator for VU52 N.O. and VU54 Valves, 120 VAC 60 Hz, Nickel-Plated Motor"
gid://shopify/MediaImage/46169198493799,"Resideo VU52S2036/U Two-Way Fan Coil Valve, 3/4 in Sweat, 3.5 Cv"
gid://shopify/MediaImage/46169198461031,"Resideo VU52S2036/U Two-Way Fan Coil Valve, 3/4 in Sweat, 3.5 Cv"
gid://shopify/MediaImage/46169198755943,"Resideo VU52S2044/U Two-Way Fan Coil Valve, 3/4 in Sweat, 5.0 Cv"
gid://shopify/MediaImage/46169198788711,"Resideo VU52S2044/U Two-Way Fan Coil Valve, 3/4 in Sweat, 5.0 Cv"
