sku,vendor,ptype,price,lb_loja,lb_fornecedor,usd_lb,teto_lb,handle,variant_id,product_id
MILW-48-11-1862,Milwaukee Tools,M18 Batteries,572.79,1.5,,381.9,19.3,m18-redlithium-high-output-xc6-0-battery-pack-2-pack,44350919966823,7715540992103
MILW-2929-20,Milwaukee Tools,Band Saws (M18),569.58,0.73,,780.2,19.19,m18-fuel-deep-cut-band-saw,44350915739751,7715536797799
MOEN-UT3361BN,Moen,Tub-Shower Trim Sets,566.72,1.0,,566.7,19.1,moen-cia-brushed-nickel-m-core-3-series-tub-shower-valve-only,44350994841703,7715592208487
VEGA-28665,Viega,Press Fittings - Gas,566.46,0.95,,596.3,19.09,3x3x3-p-p-p-tee-reducing-megapress-g,44353451950183,7716800102503
PRIE-P-118L04,"PRIER Products, Inc.",Hot & Cold Hydrants,565.88,3.5,,161.7,19.07,p-118l-4-single-handle-hot-cold-mixing-hydrant-satin-nickel-1-2-plain-copper-ends,44351284084839,7715720462439
WATT-0298500,Watts,Pressure Reducing Valves,565.68,3.0,,188.6,19.06,1-2-lead-free-brass-high-capacity-water-pressure-reducing-valve-fnptlet-and-outlet,44353488552039,7716835098727
JOMA-TGG-FFF,Jomar,Balancing Valves,565.28,3.0,,188.4,19.05,2-fip-balance-valve-threaded-connection-variable-orifice,44350836310119,7715489939559
GROH-38.996000,Grohe,Toilet Repair Parts & Accessories,564.21,0.63,,895.6,19.01,2-x-4-in-wall-carrier-and-tank-for-toilet,44350727553127,7715434168423
JOMA-TGG-FCC,Jomar,Balancing Valves,561.44,1.8,,311.9,18.92,2-sweat-balance-valve-sweat-connection-variable-orifice,44350836244583,7715489874023
RHEE-SP11798B,Rheem Manufacturing,"Controls, Switches & Sensors",560.13,0.93,,602.3,18.88,100-to-180-deg-f-adjustment-5-deg-f-differential-255-psi-39-1-4-l-capillary-tube-192-deg-f-high-limit-85-deg-f-high-limit-differential-thermostat-with-1-box-1-instruction-sheet-1-4-x-4-aqua-protech-pr,44351356108903,7715760439399
COPT-050-LS,Mueller Streamline,Type L Soft,559.8,17.1,,32.7,18.87,1-2-x-60-copper-tube-l-soft,44351112708199,7715644604519
GERB-D460076,Gerber,Rain Heads,556.5,1.9,,292.9,18.75,drench-round-10-1-function-rain-showerhead-1-75gpm-chrome,44350713823335,7715424338023
MOEN-TV6507,Moen,Widespread Faucets,556.31,5.0,,111.3,18.75,moen-greenfield-8-in-widespread-double-handle-bathroom-faucet-in-chrome-valve-included,44350993760359,7715591290983
IBCT-P-719,IBC,IBC Parts,556.08,2.19,,253.9,18.74,gas-valve-assembly-kit-hc-dc-series,44350820581479,7715477913703
WATT-0009280,Watts,Pressure Reducing Valves,554.5,2.4,,231.0,18.69,3-4-lead-free-water-pressure-reducing-valve-npt-female-union-x-npt-female-polymer-seat-low-range-10-35-psi,44353486946407,7716834082919
SLOA-3362102,Sloan,Hands-Free Faucets,553.49,5.0,,110.7,18.65,sloan-sensor-faucet-sf2150-4-cp-fct-pedestal-4-batt-oper-commercial-grade-ada-compliant-electronic-sensor-activated-brass-pedestal-hand-washing-faucet-with-the-following-features-single-hole-in-polish,44351421874279,7715795468391
MPEX-3810200,MrPEX Systems,Manifolds (Radiant Heating),553.11,0.8,,691.4,18.64,2-loop-composite-manifold-valve-flowmeter-complete-kit,44351004246119,7715600138343
IBCT-P-708,IBC,IBC Parts,552.39,2.19,,252.2,18.62,fan-replacement-kit-hc-dc-series,44350820515943,7715477848167
MILW-49-16-2654,Milwaukee Tools,Press Jaws,552.01,3.4,,162.4,18.6,1-1-2-cts-v-press-jaw-for-m18-force-logic-press-tools,44350938349671,7715555377255
DELT-T27889-CZ-PR,Delta,Diverter Valve Trims,551.7,1.0,,551.7,18.59,delta-tetra-17-series-integrated-diverter-trim-with-3-setting-lumicoat-champagne-bronze,44350585700455,7715376431207
VEGA-20829,Viega,Press Fittings - Copper (CTS),551.14,0.8,,688.9,18.57,3x3-p-fpt-female-adapter-propress,44353443856487,7716792336487
DELT-5SE-SBS-6-PR,Delta,Bathtub & Shower Enclosure Accessories,550.65,5.0,,110.1,18.56,delta-universal-tilt-up-shower-seat-lumicoat-chrome,44350546411623,7715361488999
TOTO-YT970-SS,Toto,Toilet Repair Parts & Accessories,550.23,0.63,,873.4,18.54,toto-dual-flush-round-push-button-plate-for-select-duofit-in-wall-tank-unit-stainless-steel-yt970-ss,44353400242279,7716755570791
TOTO-YT980-SS,Toto,Toilet Repair Parts & Accessories,550.23,0.63,,873.4,18.54,toto-dual-flush-push-button-plate-for-select-duofit-in-wall-tank-unit-stainless-steel-yt980-ss,44353400275047,7716755603559
HONE-HZ432/U,Resideo,Forced Air Zone Panels,549.51,7.0,,78.5,18.52,truezone-hz432-panel,44351314755687,7715738255463
MLWV-BA-400S-A200,Milwaukee Valve,FIP Ball Valves,547.63,1.83,,299.3,18.46,2-fip-x-fip-bronze-full-port-ball-valve-150-swg-600-wog-rptfe-seat-stainless-steel-ball-mlwv-ba-400s-a200,44350951293031,7715564617831
HONE-DS06-104-DUT-LF/U,Resideo,Pressure Reducing Valves,547.26,0.5,,1094.5,18.44,1-1-2-in-dialset-female-npt-double-union,44351310921831,7715736420455
MOEN-UTS32205,Moen,Diverter Valve Trims,545.58,1.0,,545.6,18.39,moen-weymouth-1-handle-m-core-transfer-valve-trim-kit-in-chrome-valve-sold-separately,44350995071079,7715592405095
MUEL-01010500C,Mueller Streamline,Coated Line Sets,544.37,10.85,,50.2,18.35,5-8-x-1-x-50-uv-suction-line-only,44351180734567,7715666231399
FRAN-EOS-PR-304,Franke,Pull-Out Faucets,542.78,5.0,,108.6,18.29,franke-eos-neo-14-in-single-handle-pull-down-prep-kitchen-faucet-in-stainless-steel-eos-pr-304,44350701961319,7715417358439
WOOD-68C-4,"Woodford Manufacturing Company, LLC",Freezeless Hydrants,542.73,1.51,,359.4,18.29,model-68-freezeless-hydrants-sweat-3-4-connection-wall-depth-4,44353497038951,7716842995815
MILW-49-16-2654M,Milwaukee Tools,Press Jaws,541.44,3.4,,159.2,18.25,5-8-streamline-acr-press-jaw-for-m18-force-logic-press-tools,44350938382439,7715555410023
VEGA-20798,Viega,Press Fittings - Copper (CTS),541.28,0.8,,676.6,18.24,3-x-3-x-1-1-2-p-p-p-tee-reducing-propress,44353443463271,7716791943271
MILW-3522-21,Milwaukee Tools,Level & Square,541.0,0.95,,569.5,18.23,usb-rechargeable-green-cross-line-plumb-points-laser,44350916558951,7715537616999
HONE-SV9601M4571/U,Resideo,Gas Valves,540.93,2.3,,235.2,18.23,standard-opening-smartvalve-intermittent-hot-surface-pilot-ignition-natural-lp-with-included-conversion-kit-3-4-in-npt-x-3-4-in-npt,44351324520551,7715743629415
MLWV-1182-112,Milwaukee Valve,Gate Valves,540.83,1.44,,375.6,18.23,1-1-2-fip-x-fip-bronze-gate-valve-300-swp-1000-wog-non-rising-stem-cu-ni-seat-solid-wedge-disc,44350948638823,7715562324071
TACO-LBW-075-H-2LF,Taco Comfort Solutions,Leak Detection Valves,539.87,0.6,,899.8,18.19,leakbreaker-elink-water-heater-shut-off-valve-w-control-and-sensor-status-change-notification-via-wifi-3-4-npt,44353381072999,7716736532583
ASFC-6047.821.002,American Standard,Bedpan Washers,538.8,3.0,,179.6,18.16,ultima-manual-flush-valve-with-bedpan-washer-assembly-offset-tube-1-28-gpf-4-8-lpf-chrome,44350263263335,7715219669095
SLOA-3362173,Sloan,Hands-Free Faucets,538.78,5.0,,107.8,18.16,sloan-sensor-faucet-sf2250-4-cp-gneck-batt-oper-0-35-gpm-commercial-grade-ada-compliant-electronic-sensor-activated-brass-gooseneck-hand-washing-faucet-with-the-following-features-single-hole-in-polis,44351422038119,7715795632231
NAVA-NEF6LM,NAVAC,Refrigeration Tools,538.37,5.5,,97.9,18.14,flaring-tool-3-4-max-od-w-flare-gauge,44351182209127,7715666755687
HGRO-71734821,Hansgrohe,Wall-Mount Faucets,538.2,5.0,,107.6,18.14,hansgrohe-talis-e-wall-mounted-single-handle-faucet-trim-1-2-gpm-in-brushed-nickel,44350771560551,7715458416743
SLOA-3362119,Sloan,Hands-Free Faucets,537.69,5.0,,107.5,18.12,sloan-sensor-faucet-sf2350-cp-fct-ped-battery-w-check-commercial-grade-ada-compliant-electronic-sensor-activated-brass-4-centerset-hand-washing-faucet-with-the-following-features-4-centers-in-polished,44351421972583,7715795566695
HAWS-7360BT-7460BT,Haws,Washdown Solutions,536.52,1.0,,536.5,18.08,wall-mount-stainless-bowl-eye-face-wash-with-bracket-and-trap,44350773493863,7715459891303
GROH-32.2162431,Grohe,Centerset Faucets,536.12,5.0,,107.2,18.07,top-handle-centerset-bathroom-faucet-s-size-in-matte-black,44350726176871,7715433021543
MILW-48-11-1813,Milwaukee Tools,M18 Batteries,534.48,1.5,,356.3,18.01,m18-redlithium-forge-hd12-0-battery-pack,44350919606375,7715540664423
SLOA-3362144,Sloan,Hands-Free Faucets,533.72,5.0,,106.7,17.99,sloan-sensor-faucet-sf2250-4-cp-fct-gneck-4-batt-0-5gpm-commercial-grade-ada-compliant-electronic-sensor-activated-brass-gooseneck-hand-washing-faucet-with-the-following-features-single-hole-in-polish,44351422005351,7715795599463
MLWV-1182-114,Milwaukee Valve,Gate Valves,533.61,1.44,,370.6,17.98,1-1-4-fip-x-fip-bronze-gate-valve-300-swp-1000-wog-non-rising-stem-cu-ni-seat-solid-wedge-disc,44350948704359,7715562389607
GROH-31.453DC1,Grohe,Pull-Out Faucets,533.38,5.0,,106.7,17.97,concetto-single-handle-pull-out-kitchen-faucet-dual-spray-1-5-gpm-in-grohe-supersteel,44350726078567,7715432923239
GROH-19.987EN1,Grohe,Thermostatic Valve Trims,533.09,1.6,,333.2,17.97,single-function-thermostatic-valve-trim-in-grohe-brushed-nickel,44350721589351,7715429023847
TACO-ACUF-200-AT-2,Taco Comfort Solutions,Balancing Valves,532.74,1.8,,296.0,17.95,2-threaded-accu-flo-balancing-valve,44353380712551,7716736204903
DELT-3554-BLMPU-DST,Delta,Widespread Faucets,531.36,5.0,,106.3,17.91,delta-trinsic-two-handle-widespread-bathroom-faucet-matte-black,44350529405031,7715355656295
GROH-23.956EN3,Grohe,Single-Hole Faucets,530.81,5.0,,106.2,17.89,single-hole-single-handle-m-size-bathroom-faucet-1-2-gpm-in-grohe-brushed-nickel,44350722179175,7715429548135
HGRO-04486670,Axor,Hand Shower Heads,530.47,5.0,,106.1,17.88,axor-starck-baton-handshower-2-jet-1-75-gpm-in-matte-black,44350332862567,7715245949031
PANA-FV-0511VHL1,Panasonic,Bath Fans,529.47,9.6,,55.2,17.84,whisperwarm-dc-fan-heater-light-50-80-110-cfm,44351237390439,7715691855975
VEGA-28905,Viega,Press Fittings - Gas,528.88,0.95,,556.7,17.82,2-1-2-x-2-1-2-x-1-1-4-p-p-p-tee-reducing-megapress-g,44353453391975,7716801478759
VEGA-28910,Viega,Press Fittings - Gas,528.88,0.95,,556.7,17.82,2-1-2-x-2-1-2-x-1-p-p-p-tee-reducing-megapress-g,44353453424743,7716801511527
MILW-48-59-1807,Milwaukee Tools,Chargers,528.62,3.19,,165.7,17.81,m18-m12-rapid-charge-station,44350934057063,7715551772775
MILW-48-59-1809,Milwaukee Tools,Chargers,527.97,3.19,,165.5,17.79,m18-six-bay-rapid-charger-w-packout-compatibility,44350934155367,7715551871079
WATT-0009236,Watts,Pressure Reducing Valves,526.78,2.4,,219.5,17.75,1-2-lead-free-water-pressure-reducing-valve-npt-female-union-x-npt-female-polymer-seat-low-range-10-35-psi,44353486880871,7716834017383
DELT-1930-CZ-DST,Delta,Hot & Cold Beverage Faucets,526.5,5.0,,105.3,17.74,delta-contemporary-round-beverage-faucet-champagne-bronze,44350528684135,7715355000935
DELT-559HA-BL-DST,Delta,Single-Hole Faucets,526.5,5.0,,105.3,17.74,delta-trinsic-single-handle-bathroom-faucet-matte-black,44350541201511,7715360145511
DELT-559HAR-BL-DST,Delta,Single-Hole Faucets,526.5,5.0,,105.3,17.74,delta-trinsic-single-handle-bathroom-faucet-matte-black-delt-559har-bl-dst,44350541463655,7715360309351
T&SB-BL-5704-08WH4,T&S Brass & Bronze Works,Medical and Laboratory Faucets,525.25,1.0,,525.2,17.7,lab-mixing-faucet-single-hole-deck-mount-4-wrist-handles-vb-nozzle-serrated-tip,44353377239143,7716733288551
VEGA-28885,Viega,Press Fittings - Gas,524.94,0.95,,552.6,17.69,4-megapressg-200-psi-zinc-nickel-coated-carbon-steel-hnbr-sealing-element-flange,44353453359207,7716801445991
MOEN-6900BL,Moen,Single-Hole Faucets,523.83,5.0,,104.8,17.65,moen-rizon-single-hole-single-handle-bathroom-faucet-in-matte-black,44350976819303,7715578708071
SHAR-PVA35M-DUSB-60,SharkBite,Push Fittings,523.34,0.33,,1585.9,17.64,1-1-4-eb45-double-union-sharkbite-pressure-regulating-valve-prv-ptc-x-ptc,44351367413863,7715767746663
GVLF-479-150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,523.15,0.5,,1046.3,17.63,1-1-2-female-adapter-316-stainless-steel-press,44353404403815,7716759666791
GROH-31.34910E,Grohe,Pull-Out Faucets,520.98,6.4,,81.4,17.56,single-handle-pull-down-kitchen-faucet-dual-spray-1-5-gpm-in-grohe-chrome,44350725849191,7715432726631
COPF-DWV-300-TET-C,Mueller Streamline,Copper Sweat Fittings (DWV),520.2,3.78,,137.6,17.53,3-copper-fittings-dwv-test-tee-w-plug-c-x-c-x-fpt,44351110643815,7715643719783
GROH-26.547EN0,Grohe,Hand Shower Sets,519.42,5.0,,103.9,17.5,24-shower-slide-bar-kit-3-sprays-1-75-gpm-in-grohe-brushed-nickel,44350722932839,7715430203495
JOMA-600-05DSEL,Jomar,Butterfly Valves,519.3,1.8,,288.5,17.5,5-lug-style-epoxy-coated-ductile-iron-body-stainless-steel-disc,44350834966631,7715488825447
ELKA-LK800GN04T4,Elkay,Widespread Faucets,519.25,7.5,,69.2,17.5,elkay-8-centerset-with-concealed-deck-faucet-with-4-gooseneck-spout-4-wristblade-handles-chrome,44350691147879,7715409690727
ISED-H-CONTOUR-SS,InSinkErator,Hot & Cold Beverage Faucets,519.18,5.0,,103.8,17.5,insinkerator-invite-chrome-hot-cold-water-dispensers-water-dispenser-ised-h-contour-ss,44350823759975,7715480764519
MILW-2904-22,Milwaukee Tools,Drills (M18),518.73,7.32,,70.9,17.48,m18-fuel-1-2-hammer-drill-driver-kit,44350915543143,7715536601191
GROH-32.298003,Grohe,Pull-Out Faucets,518.65,5.0,,103.7,17.48,single-handle-pull-down-kitchen-faucet-triple-spray-1-75-gpm-in-grohe-chrome,44350726307943,7715433119847
MUEL-00421640C,Mueller Streamline,Coated Line Sets,518.62,10.85,,47.8,17.48,1-4-x-164-x-1-2-insulation-uv-line-set,44351178309735,7715665805415
MILW-48-59-1804,Milwaukee Tools,Chargers,518.55,3.19,,162.6,17.48,m18-and-m12-gangbox-rapid-charger,44350933991527,7715551707239
VEGA-20730,Viega,Press Fittings - Copper (CTS),517.39,0.8,,646.7,17.44,4x3-p-p-reducer-propress,44353442316391,7716791353447
HONE-TK30PV125PNKP/U,Resideo,Boiler Trim Kits,517.1,2.19,,236.1,17.43,tk30-boiler-trim-kit-with-1-25-press-supervent-press-nk300s-combo,44351327928423,7715746316391
MPEX-6213421,MrPEX Systems,Manifolds (Radiant Heating),515.96,0.8,,645.0,17.39,recess-mount-manifold-cabinet-un-assembled-w20-8-h27-2-31-1-d4-3-6-3,44351042486375,7715607412839
HGRO-04388670,Hansgrohe,Rain Heads,515.7,5.0,,103.1,17.38,hansgrohe-croma-select-s-showerhead-180-2-jet-1-8-gpm-in-matte-black,44350755569767,7715453370471
HGRO-04388820,Hansgrohe,Rain Heads,515.7,5.0,,103.1,17.38,hansgrohe-croma-select-s-showerhead-180-2-jet-1-8-gpm-in-brushed-nickel,44350755602535,7715453403239
VEGA-28610,Viega,Press Fittings - Gas,513.51,0.95,,540.5,17.31,4x4-p-p-90-deg-elbow-megapress-g,44353451589735,7716799742055
VEGA-28625,Viega,Press Fittings - Gas,513.51,0.95,,540.5,17.31,4x4-p-ftg-ips-90-deg-elbow-street-megapress-g,44353451688039,7716799840359
VEGA-28640,Viega,Press Fittings - Gas,513.51,0.95,,540.5,17.31,4x4-p-p-45-deg-elbow-megapress-g,44353451786343,7716799938663
VEGA-28655,Viega,Press Fittings - Gas,513.51,0.95,,540.5,17.31,4x4-p-ftg-ips-45-deg-elbow-street-megapress-g,44353451884647,7716800036967
DELT-T3597LF-WL,Delta,Wall-Mount Faucets,513.0,5.0,,102.6,17.29,delta-cassidy-two-handle-wall-mount-bathroom-faucet-trim-chrome,44350588289127,7715377479783
MILW-49-16-2452B,Milwaukee Tools,Press Jaws,512.87,3.4,,150.8,17.28,1-ips-p-press-jaw-for-m12-force-logic-press-tool,44350937071719,7715554426983
MPEX-3250300,MrPEX Systems,Manifolds (Radiant Heating),509.73,0.8,,637.2,17.18,3-branches-1-1-4-stainless-steel-manifold-assembly-w-flowmeter-and-ball-valve,44351003197543,7715599220839
MPEX-5310104,MrPEX Systems,Wireless Controls,509.55,2.19,,232.7,17.17,4-zone-wireless-pump-relay,44351042125927,7715607085159
RHEE-SP9051B,Rheem Manufacturing,Gas Valves & Controls,509.12,3.0,,169.7,17.16,convertible-single-gas-control-thermostat-for-direct-vent-30-40-50-gallon-residential-water-heater,44351358238823,7715762503783
WATT-0792054,Watts,Backflow Preventers,508.92,11.1,,45.8,17.15,3-4-lead-free-anti-siphon-vacuum-breaker-backflow-preventer-polished-chrome-finish,44353489338471,7716835885159
ENVI-EWS-HEATER-GUARD-3/4,Environmental Water Systems,Water Filters,508.83,1.44,,353.4,17.15,heater-guard-3-4-prolong-the-life-of-your-water-heater-and-prevent-expensive-repairs,44350696652903,7715412410471
HGRO-75020001,Hansgrohe,Single-Hole Faucets,508.5,5.0,,101.7,17.14,hansgrohe-vivenis-single-hole-faucet-110-with-pop-up-drain-1-2-gpm-in-chrome,44350772641895,7715459268711
GVLF-474-200.100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,507.93,0.5,,1015.9,17.12,2x1-fitting-reducer-316-stainless-steel-press,44353402798183,7716758126695
GVLF-474-200.150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,507.93,0.5,,1015.9,17.12,2x1-1-2-fitting-reducer-316-stainless-steel-press,44353402830951,7716758159463
MUEL-00810500C,Mueller Streamline,Coated Line Sets,507.67,10.85,,46.8,17.11,1-2-x-1-x-50-uv-suction-line-only,44351178440807,7715665936487
HONE-THX9421R5021WW/U,Resideo,Smart Thermostats,505.98,0.7,,722.8,17.05,2-wire-iaq-high-definition-color-touchscreen-white-front-white-side-thermostat-with-redlink-technology,44351327764583,7715746152551
VEGA-30625,Viega,Press Ball Valves,504.96,3.58,,141.1,17.02,2-x-2-megapressg-x-megapressg-125-psi-bronze-locking-handle-ball-valve,44353453621351,7716801708135
VEGA-30655,Viega,Press Ball Valves,504.96,3.58,,141.1,17.02,2-x-2-megapressg-x-megapressg-125-psi-bronze-locking-handle-ball-valve-vega-30655,44353453817959,7716801904743
VEGA-30685,Viega,Press Ball Valves,504.96,3.58,,141.1,17.02,2-x-2-megapressg-x-megapressg-125-psi-bronze-locking-handle-ball-valve-vega-30685,44353454014567,7716802101351
GVLF-476-200-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,503.04,0.34,,1479.5,16.95,2-male-adapter-316-stainless-steel-press,44353403322471,7716758650983
