ID,Command,Metafield: product.length [dimension],Metafield: product.width [dimension],Metafield: product.height [dimension]
7715264954471,UPDATE,"{""value"":4.31,""unit"":""in""}","{""value"":2,""unit"":""in""}","{""value"":2.75,""unit"":""in""}"
7715264987239,UPDATE,"{""value"":3.5,""unit"":""in""}","{""value"":2.25,""unit"":""in""}","{""value"":2.5,""unit"":""in""}"
7715265216615,UPDATE,"{""value"":3.5,""unit"":""in""}","{""value"":2.25,""unit"":""in""}","{""value"":2.5,""unit"":""in""}"
7715265511527,UPDATE,"{""value"":9.75,""unit"":""in""}","{""value"":3.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7715265544295,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":2.69,""unit"":""in""}"
7715265609831,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":2.69,""unit"":""in""}"
7715265708135,UPDATE,"{""value"":2.75,""unit"":""in""}","{""value"":2.75,""unit"":""in""}","{""value"":7.44,""unit"":""in""}"
7715265871975,UPDATE,"{""value"":2.72,""unit"":""in""}","{""value"":2.72,""unit"":""in""}","{""value"":7.06,""unit"":""in""}"
7715265904743,UPDATE,"{""value"":3.38,""unit"":""in""}","{""value"":3.63,""unit"":""in""}","{""value"":3.88,""unit"":""in""}"
7715265937511,UPDATE,"{""value"":7.81,""unit"":""in""}","{""value"":2.63,""unit"":""in""}","{""value"":2.88,""unit"":""in""}"
7715266003047,UPDATE,"{""value"":7,""unit"":""in""}","{""value"":7,""unit"":""in""}","{""value"":7,""unit"":""in""}"
7715266035815,UPDATE,"{""value"":4.5,""unit"":""in""}","{""value"":6.81,""unit"":""in""}","{""value"":7,""unit"":""in""}"
7715266068583,UPDATE,"{""value"":5.31,""unit"":""in""}","{""value"":6.5,""unit"":""in""}","{""value"":6.5,""unit"":""in""}"
7715266166887,UPDATE,"{""value"":4.38,""unit"":""in""}","{""value"":6.56,""unit"":""in""}","{""value"":6.56,""unit"":""in""}"
7715273801831,UPDATE,"{""value"":3.5,""unit"":""in""}","{""value"":3.25,""unit"":""in""}","{""value"":4.5,""unit"":""in""}"
7715284385895,UPDATE,"{""value"":7.6,""unit"":""in""}","{""value"":7.2,""unit"":""in""}","{""value"":3.1,""unit"":""in""}"
7715652501607,UPDATE,"{""value"":6.28,""unit"":""in""}","{""value"":6.28,""unit"":""in""}","{""value"":3.18,""unit"":""in""}"
7715354771559,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":8.38,""unit"":""in""}"
7715354804327,UPDATE,"{""value"":10,""unit"":""in""}","{""value"":10,""unit"":""in""}","{""value"":7.81,""unit"":""in""}"
7715354837095,UPDATE,"{""value"":10.78,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":8.75,""unit"":""in""}"
7715354902631,UPDATE,"{""value"":10.13,""unit"":""in""}","{""value"":4.28,""unit"":""in""}","{""value"":7.5,""unit"":""in""}"
7715354968167,UPDATE,"{""value"":6.63,""unit"":""in""}","{""value"":4.16,""unit"":""in""}","{""value"":10,""unit"":""in""}"
7715355033703,UPDATE,"{""value"":6.31,""unit"":""in""}","{""value"":3.81,""unit"":""in""}","{""value"":9.44,""unit"":""in""}"
7715355066471,UPDATE,"{""value"":5.94,""unit"":""in""}","{""value"":2.19,""unit"":""in""}","{""value"":11.5,""unit"":""in""}"
7715355099239,UPDATE,"{""value"":5.94,""unit"":""in""}","{""value"":2.19,""unit"":""in""}","{""value"":11.5,""unit"":""in""}"
7715355132007,UPDATE,"{""value"":5.94,""unit"":""in""}","{""value"":2.19,""unit"":""in""}","{""value"":11.5,""unit"":""in""}"
7715355164775,UPDATE,"{""value"":8.19,""unit"":""in""}","{""value"":6.5,""unit"":""in""}","{""value"":4.63,""unit"":""in""}"
7715355197543,UPDATE,"{""value"":8.31,""unit"":""in""}","{""value"":6.75,""unit"":""in""}","{""value"":6.41,""unit"":""in""}"
7715355295847,UPDATE,"{""value"":6.94,""unit"":""in""}","{""value"":6.25,""unit"":""in""}","{""value"":6.56,""unit"":""in""}"
7715355328615,UPDATE,"{""value"":6.5,""unit"":""in""}","{""value"":10.13,""unit"":""in""}","{""value"":8.69,""unit"":""in""}"
7715355394151,UPDATE,"{""value"":10.53,""unit"":""in""}","{""value"":10.59,""unit"":""in""}","{""value"":8.38,""unit"":""in""}"
7715355426919,UPDATE,"{""value"":9.31,""unit"":""in""}","{""value"":13.25,""unit"":""in""}","{""value"":7.81,""unit"":""in""}"
7715355492455,UPDATE,"{""value"":7.13,""unit"":""in""}","{""value"":13.44,""unit"":""in""}","{""value"":6.38,""unit"":""in""}"
7715355525223,UPDATE,"{""value"":6.66,""unit"":""in""}","{""value"":10.63,""unit"":""in""}","{""value"":5.88,""unit"":""in""}"
7715355557991,UPDATE,"{""value"":6.16,""unit"":""in""}","{""value"":10,""unit"":""in""}","{""value"":6.38,""unit"":""in""}"
7715356639335,UPDATE,"{""value"":6.5,""unit"":""in""}","{""value"":22,""unit"":""in""}","{""value"":7.75,""unit"":""in""}"
7715356803175,UPDATE,"{""value"":6.5,""unit"":""in""}","{""value"":22,""unit"":""in""}","{""value"":7.75,""unit"":""in""}"
7715356835943,UPDATE,"{""value"":6.75,""unit"":""in""}","{""value"":9.13,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715356868711,UPDATE,"{""value"":6.75,""unit"":""in""}","{""value"":9.13,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715356901479,UPDATE,"{""value"":6.75,""unit"":""in""}","{""value"":9.13,""unit"":""in""}","{""value"":5.25,""unit"":""in""}"
7715356934247,UPDATE,"{""value"":14,""unit"":""in""}","{""value"":6.75,""unit"":""in""}","{""value"":5.31,""unit"":""in""}"
7715357130855,UPDATE,"{""value"":5.84,""unit"":""in""}","{""value"":11.34,""unit"":""in""}","{""value"":6.78,""unit"":""in""}"
7715357392999,UPDATE,"{""value"":7.75,""unit"":""in""}","{""value"":4.47,""unit"":""in""}","{""value"":11,""unit"":""in""}"
7715357425767,UPDATE,"{""value"":10.28,""unit"":""in""}","{""value"":12.5,""unit"":""in""}","{""value"":8.38,""unit"":""in""}"
7715357491303,UPDATE,"{""value"":10.53,""unit"":""in""}","{""value"":12.59,""unit"":""in""}","{""value"":8.44,""unit"":""in""}"
7715357524071,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":27,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715357556839,UPDATE,"{""value"":3,""unit"":""in""}","{""value"":30,""unit"":""in""}","{""value"":3.062,""unit"":""in""}"
7715357655143,UPDATE,"{""value"":1.38,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":10.5,""unit"":""in""}"
7715357687911,UPDATE,"{""value"":1.38,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":10.5,""unit"":""in""}"
7715357720679,UPDATE,"{""value"":11.31,""unit"":""in""}","{""value"":8,""unit"":""in""}","{""value"":12.63,""unit"":""in""}"
7715357753447,UPDATE,"{""value"":11.31,""unit"":""in""}","{""value"":8,""unit"":""in""}","{""value"":12.63,""unit"":""in""}"
7715357851751,UPDATE,"{""value"":2.84,""unit"":""in""}","{""value"":45.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7715357884519,UPDATE,"{""value"":12.28,""unit"":""in""}","{""value"":8,""unit"":""in""}","{""value"":10,""unit"":""in""}"
7715357917287,UPDATE,"{""value"":6.69,""unit"":""in""}","{""value"":6.5,""unit"":""in""}","{""value"":6.56,""unit"":""in""}"
7715357950055,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":2.44,""unit"":""in""}","{""value"":2.44,""unit"":""in""}"
7715357982823,UPDATE,"{""value"":6.69,""unit"":""in""}","{""value"":6.5,""unit"":""in""}","{""value"":6.56,""unit"":""in""}"
7715358015591,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":2.19,""unit"":""in""}","{""value"":2.38,""unit"":""in""}"
7715358048359,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":2.19,""unit"":""in""}","{""value"":2.38,""unit"":""in""}"
7715358113895,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":2.19,""unit"":""in""}","{""value"":2.38,""unit"":""in""}"
7715358277735,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":2.19,""unit"":""in""}","{""value"":2.38,""unit"":""in""}"
7715358310503,UPDATE,"{""value"":1.06,""unit"":""in""}","{""value"":2.13,""unit"":""in""}","{""value"":2.13,""unit"":""in""}"
7715358343271,UPDATE,"{""value"":1.06,""unit"":""in""}","{""value"":2.13,""unit"":""in""}","{""value"":2.13,""unit"":""in""}"
7715358376039,UPDATE,"{""value"":1.06,""unit"":""in""}","{""value"":2.13,""unit"":""in""}","{""value"":2.13,""unit"":""in""}"
7715358408807,UPDATE,"{""value"":1.06,""unit"":""in""}","{""value"":2.13,""unit"":""in""}","{""value"":2.13,""unit"":""in""}"
7715358474343,UPDATE,"{""value"":5.22,""unit"":""in""}","{""value"":3.31,""unit"":""in""}","{""value"":29,""unit"":""in""}"
7715358507111,UPDATE,"{""value"":4,""unit"":""in""}","{""value"":5.5,""unit"":""in""}","{""value"":27.75,""unit"":""in""}"
7715358539879,UPDATE,"{""value"":4,""unit"":""in""}","{""value"":5.5,""unit"":""in""}","{""value"":27.75,""unit"":""in""}"
7715358572647,UPDATE,"{""value"":2.81,""unit"":""in""}","{""value"":6.5,""unit"":""in""}","{""value"":24.63,""unit"":""in""}"
7715358605415,UPDATE,"{""value"":27.5,""unit"":""in""}","{""value"":4.88,""unit"":""in""}","{""value"":6.63,""unit"":""in""}"
7715358638183,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":3.75,""unit"":""in""}","{""value"":9.94,""unit"":""in""}"
7715358670951,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":3.75,""unit"":""in""}","{""value"":9.94,""unit"":""in""}"
7715358703719,UPDATE,"{""value"":8.38,""unit"":""in""}","{""value"":6.63,""unit"":""in""}","{""value"":6.75,""unit"":""in""}"
7715358736487,UPDATE,"{""value"":12,""unit"":""in""}","{""value"":12,""unit"":""in""}","{""value"":2.56,""unit"":""in""}"
7715358769255,UPDATE,"{""value"":8,""unit"":""in""}","{""value"":8,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7715358802023,UPDATE,"{""value"":5,""unit"":""in""}","{""value"":6.5,""unit"":""in""}","{""value"":4.88,""unit"":""in""}"
7715358834791,UPDATE,"{""value"":3.25,""unit"":""in""}","{""value"":4.19,""unit"":""in""}","{""value"":4.19,""unit"":""in""}"
7715358867559,UPDATE,"{""value"":7.69,""unit"":""in""}","{""value"":7.69,""unit"":""in""}","{""value"":3.44,""unit"":""in""}"
7715358900327,UPDATE,"{""value"":2.5,""unit"":""in""}","{""value"":8,""unit"":""in""}","{""value"":8,""unit"":""in""}"
7715358965863,UPDATE,"{""value"":3.78,""unit"":""in""}","{""value"":6.5,""unit"":""in""}","{""value"":9.28,""unit"":""in""}"
7715358998631,UPDATE,"{""value"":2.44,""unit"":""in""}","{""value"":3.63,""unit"":""in""}","{""value"":9.81,""unit"":""in""}"
7715359031399,UPDATE,"{""value"":6.91,""unit"":""in""}","{""value"":2.22,""unit"":""in""}","{""value"":17.13,""unit"":""in""}"
7715359653991,UPDATE,"{""value"":6.63,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":7.75,""unit"":""in""}"
7715359883367,UPDATE,"{""value"":6.63,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":7.75,""unit"":""in""}"
7715359948903,UPDATE,"{""value"":7.19,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":8.88,""unit"":""in""}"
7715360079975,UPDATE,"{""value"":4.06,""unit"":""in""}","{""value"":2.38,""unit"":""in""}","{""value"":8.5,""unit"":""in""}"
7715360243815,UPDATE,"{""value"":7,""unit"":""in""}","{""value"":3.66,""unit"":""in""}","{""value"":8.88,""unit"":""in""}"
7715360276583,UPDATE,"{""value"":7,""unit"":""in""}","{""value"":3.66,""unit"":""in""}","{""value"":8.88,""unit"":""in""}"
7715360342119,UPDATE,"{""value"":7.13,""unit"":""in""}","{""value"":3.88,""unit"":""in""}","{""value"":8.88,""unit"":""in""}"
7715360604263,UPDATE,"{""value"":6.5,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":6.25,""unit"":""in""}"
7715360866407,UPDATE,"{""value"":6.5,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":6.25,""unit"":""in""}"
7715360997479,UPDATE,"{""value"":6.25,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":7.25,""unit"":""in""}"
7715361128551,UPDATE,"{""value"":6.25,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":7.25,""unit"":""in""}"
7715361194087,UPDATE,"{""value"":6.56,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":6.69,""unit"":""in""}"
7715361226855,UPDATE,"{""value"":6.56,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":6.69,""unit"":""in""}"
7715361259623,UPDATE,"{""value"":6.56,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":6.69,""unit"":""in""}"
7715361292391,UPDATE,"{""value"":6.88,""unit"":""in""}","{""value"":2,""unit"":""in""}","{""value"":6.38,""unit"":""in""}"
7715361325159,UPDATE,"{""value"":6.88,""unit"":""in""}","{""value"":2,""unit"":""in""}","{""value"":6.38,""unit"":""in""}"
7715361357927,UPDATE,"{""value"":6.06,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":8.5,""unit"":""in""}"
7715361390695,UPDATE,"{""value"":6.81,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":8.88,""unit"":""in""}"
7715361423463,UPDATE,"{""value"":21.88,""unit"":""in""}","{""value"":4.13,""unit"":""in""}","{""value"":26.44,""unit"":""in""}"
7715361488999,UPDATE,"{""value"":13,""unit"":""in""}","{""value"":19.25,""unit"":""in""}","{""value"":4.25,""unit"":""in""}"
7715361521767,UPDATE,"{""value"":1.94,""unit"":""in""}","{""value"":1.94,""unit"":""in""}","{""value"":2.44,""unit"":""in""}"
7715361587303,UPDATE,"{""value"":2.56,""unit"":""in""}","{""value"":3.88,""unit"":""in""}","{""value"":3.69,""unit"":""in""}"
7715361620071,UPDATE,"{""value"":3.38,""unit"":""in""}","{""value"":25.81,""unit"":""in""}","{""value"":1.88,""unit"":""in""}"
7715361652839,UPDATE,"{""value"":2.5,""unit"":""in""}","{""value"":1.88,""unit"":""in""}","{""value"":2.31,""unit"":""in""}"
7715361685607,UPDATE,"{""value"":2.28,""unit"":""in""}","{""value"":7.44,""unit"":""in""}","{""value"":8.19,""unit"":""in""}"
7715361718375,UPDATE,"{""value"":4.69,""unit"":""in""}","{""value"":1.75,""unit"":""in""}","{""value"":5,""unit"":""in""}"
7715361751143,UPDATE,"{""value"":3.5,""unit"":""in""}","{""value"":6,""unit"":""in""}","{""value"":7.75,""unit"":""in""}"
7715361783911,UPDATE,"{""value"":3.63,""unit"":""in""}","{""value"":11.13,""unit"":""in""}","{""value"":1.88,""unit"":""in""}"
7715361816679,UPDATE,"{""value"":3.31,""unit"":""in""}","{""value"":26.25,""unit"":""in""}","{""value"":1.13,""unit"":""in""}"
7715361849447,UPDATE,"{""value"":3.31,""unit"":""in""}","{""value"":26.25,""unit"":""in""}","{""value"":1.13,""unit"":""in""}"
7715361882215,UPDATE,"{""value"":3.31,""unit"":""in""}","{""value"":26.25,""unit"":""in""}","{""value"":1.13,""unit"":""in""}"
7715361914983,UPDATE,"{""value"":2.84,""unit"":""in""}","{""value"":1.13,""unit"":""in""}","{""value"":3.13,""unit"":""in""}"
7715361947751,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":6.41,""unit"":""in""}","{""value"":5.69,""unit"":""in""}"
7715361980519,UPDATE,"{""value"":3.31,""unit"":""in""}","{""value"":7,""unit"":""in""}","{""value"":1.13,""unit"":""in""}"
7715362013287,UPDATE,"{""value"":3.31,""unit"":""in""}","{""value"":7,""unit"":""in""}","{""value"":1.13,""unit"":""in""}"
7715362046055,UPDATE,"{""value"":3.5,""unit"":""in""}","{""value"":7.06,""unit"":""in""}","{""value"":7.25,""unit"":""in""}"
7715362144359,UPDATE,"{""value"":3.88,""unit"":""in""}","{""value"":2.5,""unit"":""in""}","{""value"":4.63,""unit"":""in""}"
7715362177127,UPDATE,"{""value"":3.91,""unit"":""in""}","{""value"":6.91,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7715362308199,UPDATE,"{""value"":4.38,""unit"":""in""}","{""value"":11.34,""unit"":""in""}","{""value"":15.69,""unit"":""in""}"
7715362340967,UPDATE,"{""value"":4.38,""unit"":""in""}","{""value"":11.34,""unit"":""in""}","{""value"":15.69,""unit"":""in""}"
7715362373735,UPDATE,"{""value"":4.38,""unit"":""in""}","{""value"":11.34,""unit"":""in""}","{""value"":15.69,""unit"":""in""}"
7715362406503,UPDATE,"{""value"":4.38,""unit"":""in""}","{""value"":11.34,""unit"":""in""}","{""value"":15.69,""unit"":""in""}"
7715362439271,UPDATE,"{""value"":9.5,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":15.69,""unit"":""in""}"
7715362472039,UPDATE,"{""value"":12,""unit"":""in""}","{""value"":10.75,""unit"":""in""}","{""value"":16.63,""unit"":""in""}"
7715363094631,UPDATE,"{""value"":13,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":6.75,""unit"":""in""}"
7715363225703,UPDATE,"{""value"":1.25,""unit"":""in""}","{""value"":11,""unit"":""in""}","{""value"":14,""unit"":""in""}"
7715363291239,UPDATE,"{""value"":1.25,""unit"":""in""}","{""value"":11,""unit"":""in""}","{""value"":14,""unit"":""in""}"
7715363324007,UPDATE,"{""value"":8.5,""unit"":""in""}","{""value"":4.38,""unit"":""in""}","{""value"":13.5,""unit"":""in""}"
7715363422311,UPDATE,"{""value"":8.5,""unit"":""in""}","{""value"":4.38,""unit"":""in""}","{""value"":13.5,""unit"":""in""}"
7715363487847,UPDATE,"{""value"":8.5,""unit"":""in""}","{""value"":4.38,""unit"":""in""}","{""value"":13.5,""unit"":""in""}"
7715363520615,UPDATE,"{""value"":11.19,""unit"":""in""}","{""value"":10.56,""unit"":""in""}","{""value"":8.38,""unit"":""in""}"
7715363553383,UPDATE,"{""value"":6.31,""unit"":""in""}","{""value"":6.13,""unit"":""in""}","{""value"":7.13,""unit"":""in""}"
7715363946599,UPDATE,"{""value"":6,""unit"":""in""}","{""value"":6.13,""unit"":""in""}","{""value"":7.13,""unit"":""in""}"
7715364143207,UPDATE,"{""value"":7.25,""unit"":""in""}","{""value"":7,""unit"":""in""}","{""value"":11.84,""unit"":""in""}"
7715364307047,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":1.25,""unit"":""in""}","{""value"":39,""unit"":""in""}"
7715364405351,UPDATE,"{""value"":4.31,""unit"":""in""}","{""value"":1.88,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7715364536423,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364601959,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364634727,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":12,""unit"":""in""}"
7715364667495,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364700263,UPDATE,"{""value"":4.88,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364733031,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":5.06,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364765799,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":5.06,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364798567,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364831335,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":5.06,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364864103,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":5.06,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715364929639,UPDATE,"{""value"":3.66,""unit"":""in""}","{""value"":3.38,""unit"":""in""}","{""value"":3.38,""unit"":""in""}"
7715364962407,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":5.75,""unit"":""in""}","{""value"":13.94,""unit"":""in""}"
7715364995175,UPDATE,"{""value"":2.84,""unit"":""in""}","{""value"":8.56,""unit"":""in""}","{""value"":2.16,""unit"":""in""}"
7715365027943,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":5.81,""unit"":""in""}","{""value"":1.81,""unit"":""in""}"
7715365060711,UPDATE,"{""value"":3.91,""unit"":""in""}","{""value"":11.03,""unit"":""in""}","{""value"":2.38,""unit"":""in""}"
7715365093479,UPDATE,"{""value"":5.88,""unit"":""in""}","{""value"":5.88,""unit"":""in""}","{""value"":5.5,""unit"":""in""}"
7715365126247,UPDATE,"{""value"":6.5,""unit"":""in""}","{""value"":3.81,""unit"":""in""}","{""value"":8,""unit"":""in""}"
7715365159015,UPDATE,"{""value"":1.88,""unit"":""in""}","{""value"":7.5,""unit"":""in""}","{""value"":1.75,""unit"":""in""}"
